datum,kumulativni_pocet_nakazenych,kumulativni_pocet_vylecenych,kumulativni_pocet_umrti,kumulativni_pocet_testu,kumulativni_pocet_ag_testu,prirustkovy_pocet_nakazenych,prirustkovy_pocet_vylecenych,prirustkovy_pocet_umrti,prirustkovy_pocet_provedenych_testu,prirustkovy_pocet_provedenych_ag_testu,kumulativni_pocet_nove_nakazenych_primoinfekce,kumulativni_pocet_nove_nakazenych_reinfekce,prirustkovy_pocet_nove_nakazenych_primoinfekce,prirustkovy_pocet_nove_nakazenych_reinfekce
2020-01-27,0,0,0,20,0,0,0,0,20,0,0,0,0,0
2020-01-28,0,0,0,28,0,0,0,0,8,0,0,0,0,0
2020-01-29,0,0,0,33,0,0,0,0,5,0,0,0,0,0
2020-01-30,0,0,0,34,0,0,0,0,1,0,0,0,0,0
2020-01-31,0,0,0,37,0,0,0,0,3,0,0,0,0,0
2020-02-01,0,0,0,38,0,0,0,0,1,0,0,0,0,0
2020-02-02,0,0,0,43,0,0,0,0,5,0,0,0,0,0
2020-02-03,0,0,0,48,0,0,0,0,5,0,0,0,0,0
2020-02-04,0,0,0,53,0,0,0,0,5,0,0,0,0,0
2020-02-05,0,0,0,53,0,0,0,0,0,0,0,0,0,0
2020-02-06,0,0,0,56,0,0,0,0,3,0,0,0,0,0
2020-02-07,0,0,0,62,0,0,0,0,6,0,0,0,0,0
2020-02-08,0,0,0,62,0,0,0,0,0,0,0,0,0,0
2020-02-09,0,0,0,64,0,0,0,0,2,0,0,0,0,0
2020-02-10,0,0,0,72,0,0,0,0,8,0,0,0,0,0
2020-02-11,0,0,0,74,0,0,0,0,2,0,0,0,0,0
2020-02-12,0,0,0,75,0,0,0,0,1,0,0,0,0,0
2020-02-13,0,0,0,76,0,0,0,0,1,0,0,0,0,0
2020-02-14,0,0,0,76,0,0,0,0,0,0,0,0,0,0
2020-02-15,0,0,0,77,0,0,0,0,1,0,0,0,0,0
2020-02-16,0,0,0,78,0,0,0,0,1,0,0,0,0,0
2020-02-17,0,0,0,80,0,0,0,0,2,0,0,0,0,0
2020-02-18,0,0,0,80,0,0,0,0,0,0,0,0,0,0
2020-02-19,0,0,0,82,0,0,0,0,2,0,0,0,0,0
2020-02-20,0,0,0,82,0,0,0,0,0,0,0,0,0,0
2020-02-21,0,0,0,82,0,0,0,0,0,0,0,0,0,0
2020-02-22,0,0,0,83,0,0,0,0,1,0,0,0,0,0
2020-02-23,0,0,0,86,0,0,0,0,3,0,0,0,0,0
2020-02-24,0,0,0,98,0,0,0,0,12,0,0,0,0,0
2020-02-25,0,0,0,112,0,0,0,0,14,0,0,0,0,0
2020-02-26,0,0,0,135,0,0,0,0,23,0,0,0,0,0
2020-02-27,0,0,0,170,0,0,0,0,35,0,0,0,0,0
2020-02-28,0,0,0,193,0,0,0,0,23,0,0,0,0,0
2020-02-29,0,0,0,200,0,0,0,0,7,0,0,0,0,0
2020-03-01,3,0,0,211,0,3,0,0,11,0,3,0,3,0
2020-03-02,3,0,0,262,0,0,0,0,51,0,3,0,0,0
2020-03-03,5,0,0,340,0,2,0,0,78,0,5,0,2,0
2020-03-04,6,0,0,407,0,1,0,0,67,0,6,0,1,0
2020-03-05,9,0,0,483,0,3,0,0,76,0,9,0,3,0
2020-03-06,20,0,0,594,0,11,0,0,111,0,20,0,11,0
2020-03-07,27,0,0,787,0,7,0,0,193,0,27,0,7,0
2020-03-08,33,0,0,928,0,6,0,0,141,0,33,0,6,0
2020-03-09,39,0,0,1193,0,6,0,0,265,0,39,0,6,0
2020-03-10,64,0,0,1358,0,25,0,0,165,0,64,0,25,0
2020-03-11,95,0,0,1816,0,31,0,0,458,0,95,0,31,0
2020-03-12,117,0,0,2353,0,22,0,0,537,0,117,0,22,0
2020-03-13,142,0,0,3198,0,25,0,0,845,0,142,0,25,0
2020-03-14,190,1,0,4184,0,48,1,0,986,0,190,0,48,0
2020-03-15,299,4,0,5212,0,109,3,0,1028,0,299,0,109,0
2020-03-16,385,4,0,6531,0,86,0,0,1319,0,385,0,86,0
2020-03-17,457,4,0,7825,0,72,0,0,1294,0,457,0,72,0
2020-03-18,567,4,0,9581,0,110,0,0,1756,0,567,0,110,0
2020-03-19,774,5,0,11840,0,207,1,0,2259,0,774,0,207,0
2020-03-20,899,8,0,13961,0,125,3,0,2121,0,899,0,125,0
2020-03-21,1059,13,0,15843,0,160,5,0,1882,0,1059,0,160,0
2020-03-22,1174,13,1,17644,0,115,0,1,1801,0,1174,0,115,0
2020-03-23,1301,18,1,19935,0,127,5,0,2291,0,1301,0,127,0
2020-03-24,1486,22,3,22997,0,185,4,2,3062,0,1486,0,185,0
2020-03-25,1780,27,10,27104,0,294,5,7,4107,0,1780,0,294,0
2020-03-26,2040,37,10,31737,0,260,10,0,4633,0,2040,0,260,0
2020-03-27,2419,52,12,37096,0,379,15,2,5359,0,2419,0,379,0
2020-03-28,2683,60,17,41320,0,264,8,5,4224,0,2683,0,264,0
2020-03-29,2842,78,23,44168,0,159,18,6,2848,0,2842,0,159,0
2020-03-30,3026,108,28,49327,0,184,30,5,5159,0,3026,0,184,0
2020-03-31,3334,130,35,55988,0,308,22,7,6661,0,3334,0,308,0
2020-04-01,3618,176,43,62090,0,284,46,8,6102,0,3618,0,284,0
2020-04-02,3886,218,49,68763,0,268,42,6,6673,0,3886,0,268,0
2020-04-03,4220,286,57,76161,0,334,68,8,7398,0,4220,0,334,0
2020-04-04,4504,332,66,81998,0,284,46,9,5837,0,4504,0,284,0
2020-04-05,4622,374,74,86810,0,118,42,8,4812,0,4622,0,118,0
2020-04-06,4859,472,82,93245,0,237,98,8,6435,0,4859,0,237,0
2020-04-07,5055,594,92,101418,0,196,122,10,8173,0,5055,0,196,0
2020-04-08,5349,708,107,109887,0,294,114,15,8469,0,5349,0,294,0
2020-04-09,5608,891,117,118067,0,259,183,10,8180,0,5608,0,259,0
2020-04-10,5771,1040,128,123769,0,163,149,11,5702,0,5771,0,163,0
2020-04-11,5942,1174,136,128660,0,171,134,8,4891,0,5942,0,171,0
2020-04-12,6031,1285,146,131910,0,89,111,10,3250,0,6031,0,89,0
2020-04-13,6099,1410,157,135125,0,68,125,11,3215,0,6099,0,68,0
2020-04-14,6181,1609,166,141298,0,82,199,9,6173,0,6181,0,82,0
2020-04-15,6341,1819,166,149774,0,160,210,0,8476,0,6341,0,160,0
2020-04-16,6475,2096,168,158155,0,134,277,2,8381,0,6475,0,134,0
2020-04-17,6591,2424,176,166443,0,116,328,8,8288,0,6591,0,116,0
2020-04-18,6696,2593,180,172048,0,105,169,4,5605,0,6696,0,105,0
2020-04-19,6789,2749,189,176075,0,93,156,9,4027,0,6789,0,93,0
2020-04-20,6943,2991,196,182642,0,154,242,7,6567,0,6943,0,154,0
2020-04-21,7076,3227,204,190983,0,133,236,8,8341,0,7076,0,133,0
2020-04-22,7175,3537,206,199801,0,99,310,2,8818,0,7175,0,99,0
2020-04-23,7232,3775,212,207702,0,57,238,6,7901,0,7232,0,57,0
2020-04-24,7318,4037,218,214831,0,86,262,6,7129,0,7318,0,86,0
2020-04-25,7397,4185,222,219277,0,79,148,4,4446,0,7397,0,79,0
2020-04-26,7449,4267,224,222658,0,52,82,2,3381,0,7449,0,52,0
2020-04-27,7490,4468,225,230412,0,41,201,1,7754,0,7490,0,41,0
2020-04-28,7550,4637,229,239153,0,60,169,4,8741,0,7550,0,60,0
2020-04-29,7625,4832,234,246475,0,75,195,5,7322,0,7625,0,75,0
2020-04-30,7734,5041,242,253871,0,109,209,8,7396,0,7734,0,109,0
2020-05-01,7791,5173,250,258368,0,57,132,8,4497,0,7791,0,57,0
2020-05-02,7809,5271,251,262253,0,18,98,1,3885,0,7809,0,18,0
2020-05-03,7835,5398,254,266134,0,26,127,3,3881,0,7835,0,26,0
2020-05-04,7874,5564,259,273890,0,39,166,5,7756,0,7874,0,39,0
2020-05-05,7951,5741,262,283273,0,77,177,3,9383,0,7951,0,77,0
2020-05-06,8030,5921,265,291325,0,79,180,3,8052,0,8030,0,79,0
2020-05-07,8090,6094,269,298924,0,60,173,4,7599,0,8090,0,60,0
2020-05-08,8136,6165,274,303434,0,46,71,5,4510,0,8136,0,46,0
2020-05-09,8154,6242,277,307222,0,18,77,3,3788,0,8154,0,18,0
2020-05-10,8182,6295,280,311274,0,28,53,3,4052,0,8182,0,28,0
2020-05-11,8240,6430,282,319083,0,58,135,2,7809,0,8240,0,58,0
2020-05-12,8286,6521,285,327838,0,46,91,3,8755,0,8286,0,46,0
2020-05-13,8338,6657,289,335525,0,52,136,4,7687,0,8338,0,52,0
2020-05-14,8420,6762,292,342427,0,82,105,3,6902,0,8420,0,82,0
2020-05-15,8475,6849,294,349217,0,55,87,2,6790,0,8475,0,55,0
2020-05-16,8526,6897,295,353414,0,51,48,1,4197,0,8526,0,51,0
2020-05-17,8546,6946,297,356967,0,20,49,2,3553,0,8546,0,20,0
2020-05-18,8661,7043,300,364425,0,115,97,3,7458,0,8661,0,115,0
2020-05-19,8724,7105,302,372761,0,63,62,2,8336,0,8724,0,63,0
2020-05-20,8799,7195,307,380279,0,75,90,5,7518,0,8799,0,75,0
2020-05-21,8836,7286,310,387569,0,37,91,3,7290,0,8836,0,37,0
2020-05-22,8897,7348,312,395317,0,61,62,2,7748,0,8897,0,61,0
2020-05-23,8974,7387,313,400376,0,77,39,1,5059,0,8974,0,77,0
2020-05-24,9039,7421,314,404225,0,65,34,1,3849,0,9039,0,65,0
2020-05-25,9086,7510,315,411733,0,47,89,1,7508,0,9086,0,47,0
2020-05-26,9138,7593,316,418974,0,52,83,1,7241,0,9138,0,52,0
